,ID,record_year,record_month,farm_code,cow_number,father_cow_semen_number,mother_cow_semen_number,parity_count,lactation_days,month_age,breeding_count,first_breeding_semen,milk_volume,cow weight,health,season
27001,30578.0,2018.0,2.0,B,3128049,¥~ÁÊ,¥~ÁÊ,1.0,28.0,22.0,0.0,601HO11670,21.0,575.2750993606359,0,winter
27002,30579.0,2018.0,3.0,B,3128049,¥~ÁÊ,¥~ÁÊ,1.0,72.0,23.0,1.0,601HO11670,22.0,575.2750993606359,0,spring
27003,30585.0,2018.0,8.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,253.0,27.0,1.0,509HO11833,28.0,575.2750993606359,0,summer
27004,30586.0,2018.0,9.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,282.0,28.0,1.0,509HO11833,23.0,575.2750993606359,0,fall
27005,30587.0,2018.0,3.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,101.0,22.0,1.0,509HO11833,32.0,575.2750993606359,0,spring
27006,30588.0,2018.0,2.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,57.0,21.0,0.0,509HO11833,30.0,575.2750993606359,0,winter
27007,30589.0,2018.0,1.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,37.0,20.0,0.0,509HO11833,21.0,575.2750993606359,0,winter
27008,30591.0,2018.0,4.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,128.0,23.0,1.0,509HO11833,32.0,575.2750993606359,0,spring
27009,30592.0,2018.0,5.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,159.0,24.0,1.0,509HO11833,29.0,575.2750993606359,0,spring
27010,30593.0,2018.0,6.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,190.0,25.0,1.0,509HO11833,35.0,575.2750993606359,0,summer
27011,30594.0,2018.0,7.0,B,3128050,¥~ÁÊ,¥~ÁÊ,1.0,219.0,26.0,1.0,509HO11833,28.0,575.2750993606359,0,summer
27012,30598.0,2018.0,12.0,B,3128050,¥~ÁÊ,¥~ÁÊ,2.0,17.0,31.0,0.0,614HO07811,36.0,575.2750993606359,0,winter
27013,30599.0,2018.0,12.0,B,3128051,¥~ÁÊ,¥~ÁÊ,1.0,178.0,31.0,2.0,203HO01513,31.0,575.2750993606359,0,winter
27014,30603.0,2018.0,9.0,B,3128051,¥~ÁÊ,¥~ÁÊ,1.0,88.0,28.0,1.0,203HO01513,33.0,575.2750993606359,0,fall
27015,30604.0,2018.0,11.0,B,3128051,¥~ÁÊ,¥~ÁÊ,1.0,150.0,30.0,2.0,203HO01513,31.0,575.2750993606359,0,fall
27016,30605.0,2018.0,10.0,B,3128051,¥~ÁÊ,¥~ÁÊ,1.0,122.0,29.0,1.0,203HO01513,30.0,575.2750993606359,0,fall
27017,30610.0,2018.0,7.0,B,3128051,¥~ÁÊ,¥~ÁÊ,1.0,25.0,26.0,0.0,203HO01513,32.0,575.2750993606359,0,summer
27018,30611.0,2017.0,2.0,B,3128052,536H531,nan,1.0,426.0,36.0,2.0,7H11283,27.0,575.2750993606359,0,winter
27019,30612.0,2017.0,3.0,B,3128052,536H531,nan,1.0,456.0,37.0,2.0,7H11283,23.0,575.2750993606359,0,spring
27020,30613.0,2016.0,12.0,B,3128052,536H531,nan,1.0,366.0,34.0,2.0,7H11283,27.0,575.2750993606359,0,winter
27021,30614.0,2017.0,1.0,B,3128052,536H531,nan,1.0,396.0,35.0,2.0,7H11283,24.0,575.2750993606359,0,winter
27022,30615.0,2016.0,11.0,B,3128052,536H531,nan,1.0,339.0,33.0,2.0,7H11283,27.0,575.2750993606359,0,fall
27023,30616.0,2016.0,10.0,B,3128052,536H531,nan,1.0,304.0,32.0,2.0,7H11283,28.0,575.2750993606359,0,fall
27024,30617.0,2016.0,9.0,B,3128052,536H531,nan,1.0,277.0,31.0,2.0,7H11283,29.0,575.2750993606359,0,fall
27025,30618.0,2016.0,8.0,B,3128052,536H531,nan,1.0,247.0,30.0,1.0,7H11283,30.0,575.2750993606359,0,summer
27026,30619.0,2016.0,7.0,B,3128052,536H531,nan,1.0,219.0,29.0,1.0,7H11283,18.0,575.2750993606359,0,summer
27027,30620.0,2016.0,6.0,B,3128052,536H531,nan,1.0,187.0,28.0,1.0,7H11283,27.0,575.2750993606359,0,summer
27028,30621.0,2016.0,5.0,B,3128052,536H531,nan,1.0,155.0,27.0,1.0,7H11283,18.0,575.2750993606359,0,spring
27029,30622.0,2017.0,7.0,B,3128052,536H531,nan,2.0,31.0,41.0,0.0,011HO11173,39.0,575.2750993606359,0,summer
27030,30623.0,2017.0,8.0,B,3128052,536H531,nan,2.0,66.0,42.0,0.0,011HO11173,39.0,575.2750993606359,0,summer
27031,30624.0,2017.0,9.0,B,3128052,536H531,nan,2.0,96.0,43.0,0.0,011HO11173,39.0,575.2750993606359,0,fall
27032,30625.0,2017.0,11.0,B,3128052,536H531,nan,2.0,155.0,45.0,1.0,011HO11173,37.0,575.2750993606359,0,fall
27033,30626.0,2017.0,10.0,B,3128052,536H531,nan,2.0,122.0,44.0,1.0,011HO11173,40.0,575.2750993606359,0,fall
27034,30627.0,2016.0,11.0,B,3128053,001HO08784,112026,1.0,263.0,33.0,2.0,011HO11201,21.0,575.2750993606359,0,fall
27035,30628.0,2016.0,12.0,B,3128053,001HO08784,112026,1.0,290.0,34.0,2.0,011HO11201,20.0,575.2750993606359,0,winter
27036,30629.0,2016.0,5.0,B,3128053,001HO08784,112026,1.0,79.0,27.0,1.0,011HO11201,29.0,575.2750993606359,0,spring
27037,30630.0,2016.0,7.0,B,3128053,001HO08784,112026,1.0,143.0,29.0,2.0,011HO11201,26.0,575.2750993606359,0,summer
27038,30631.0,2016.0,8.0,B,3128053,001HO08784,112026,1.0,171.0,30.0,2.0,011HO11201,23.0,575.2750993606359,0,summer
27039,30632.0,2016.0,3.0,B,3128053,001HO08784,112026,1.0,17.0,25.0,0.0,011HO11201,28.0,575.2750993606359,0,spring
27040,30633.0,2016.0,4.0,B,3128053,001HO08784,112026,1.0,49.0,26.0,0.0,011HO11201,25.0,575.2750993606359,0,spring
27041,30634.0,2016.0,9.0,B,3128053,001HO08784,112026,1.0,201.0,31.0,2.0,011HO11201,30.0,575.2750993606359,0,fall
27042,30635.0,2016.0,10.0,B,3128053,001HO08784,112026,1.0,228.0,32.0,2.0,011HO11201,27.0,575.2750993606359,0,fall
27043,30636.0,2017.0,3.0,B,3128053,001HO08784,112026,2.0,46.0,37.0,0.0,014HO07700,36.0,575.2750993606359,0,spring
27044,30637.0,2017.0,4.0,B,3128053,001HO08784,112026,2.0,74.0,38.0,1.0,014HO07700,20.0,575.2750993606359,0,spring
27045,30638.0,2017.0,5.0,B,3128053,001HO08784,112026,2.0,105.0,39.0,2.0,014HO07700,22.0,575.2750993606359,0,spring
27046,30639.0,2017.0,6.0,B,3128053,001HO08784,112026,2.0,137.0,40.0,2.0,014HO07700,24.0,575.2750993606359,0,summer
27047,30640.0,2017.0,2.0,B,3128053,001HO08784,112026,2.0,16.0,36.0,0.0,014HO07700,30.0,575.2750993606359,0,winter
27048,30641.0,2017.0,2.0,B,3128054,029HO13660,¥~ÁÊ,1.0,375.0,36.0,3.0,007HO11283,30.0,575.2750993606359,0,winter
27049,30642.0,2017.0,5.0,B,3128054,029HO13660,¥~ÁÊ,1.0,464.0,39.0,3.0,007HO11283,19.0,575.2750993606359,0,spring
27050,30643.0,2017.0,4.0,B,3128054,029HO13660,¥~ÁÊ,1.0,433.0,38.0,3.0,007HO11283,25.0,575.2750993606359,0,spring
27051,30644.0,2017.0,3.0,B,3128054,029HO13660,¥~ÁÊ,1.0,405.0,37.0,3.0,007HO11283,23.0,575.2750993606359,0,spring
27052,30645.0,2016.0,12.0,B,3128054,029HO13660,¥~ÁÊ,1.0,315.0,34.0,3.0,007HO11283,32.0,575.2750993606359,0,winter
27053,30646.0,2016.0,11.0,B,3128054,029HO13660,¥~ÁÊ,1.0,288.0,33.0,3.0,007HO11283,33.0,575.2750993606359,0,fall
27054,30647.0,2017.0,1.0,B,3128054,029HO13660,¥~ÁÊ,1.0,345.0,35.0,3.0,007HO11283,30.0,575.2750993606359,0,winter
27055,30648.0,2016.0,10.0,B,3128054,029HO13660,¥~ÁÊ,1.0,253.0,32.0,2.0,007HO11283,26.0,575.2750993606359,0,fall
27056,30649.0,2016.0,9.0,B,3128054,029HO13660,¥~ÁÊ,1.0,226.0,31.0,2.0,007HO11283,32.0,575.2750993606359,0,fall
27057,30650.0,2016.0,4.0,B,3128054,029HO13660,¥~ÁÊ,1.0,74.0,26.0,0.0,007HO11283,20.0,575.2750993606359,0,spring
27058,30651.0,2016.0,3.0,B,3128054,029HO13660,¥~ÁÊ,1.0,42.0,25.0,0.0,007HO11283,28.0,575.2750993606359,0,spring
27059,30652.0,2016.0,2.0,B,3128054,029HO13660,¥~ÁÊ,1.0,13.0,24.0,0.0,007HO11283,22.0,575.2750993606359,0,winter
27060,30653.0,2016.0,8.0,B,3128054,029HO13660,¥~ÁÊ,1.0,196.0,30.0,1.0,007HO11283,35.0,575.2750993606359,0,summer
27061,30654.0,2016.0,7.0,B,3128054,029HO13660,¥~ÁÊ,1.0,168.0,29.0,0.0,007HO11283,17.0,575.2750993606359,0,summer
27062,30655.0,2016.0,5.0,B,3128054,029HO13660,¥~ÁÊ,1.0,104.0,27.0,0.0,007HO11283,24.0,575.2750993606359,0,spring
27063,30656.0,2017.0,9.0,B,3128054,029HO13660,¥~ÁÊ,2.0,48.0,43.0,0.0,007HO12111,46.0,575.2750993606359,0,fall
27064,30657.0,2017.0,8.0,B,3128054,029HO13660,¥~ÁÊ,2.0,18.0,42.0,0.0,007HO12111,29.0,575.2750993606359,0,summer
27065,30658.0,2017.0,12.0,B,3128054,029HO13660,¥~ÁÊ,2.0,139.0,46.0,1.0,007HO12111,44.0,575.2750993606359,0,winter
27066,30659.0,2017.0,10.0,B,3128054,029HO13660,¥~ÁÊ,2.0,74.0,44.0,0.0,007HO12111,39.0,575.2750993606359,0,fall
27067,30660.0,2017.0,11.0,B,3128054,029HO13660,¥~ÁÊ,2.0,107.0,45.0,1.0,007HO12111,46.0,575.2750993606359,0,fall
27068,30661.0,2018.0,1.0,B,3128054,029HO13660,¥~ÁÊ,2.0,166.0,47.0,2.0,007HO12111,42.0,575.2750993606359,0,winter
27069,30662.0,2018.0,2.0,B,3128054,029HO13660,¥~ÁÊ,2.0,186.0,48.0,2.0,007HO12111,40.0,575.2750993606359,0,winter
27070,30663.0,2018.0,3.0,B,3128054,029HO13660,¥~ÁÊ,2.0,230.0,49.0,2.0,007HO12111,39.0,575.2750993606359,0,spring
27071,30664.0,2018.0,7.0,B,3128054,029HO13660,¥~ÁÊ,2.0,348.0,53.0,2.0,007HO12111,19.0,575.2750993606359,0,summer
27072,30665.0,2018.0,6.0,B,3128054,029HO13660,¥~ÁÊ,2.0,319.0,52.0,2.0,007HO12111,25.0,575.2750993606359,0,summer
27073,30666.0,2018.0,5.0,B,3128054,029HO13660,¥~ÁÊ,2.0,288.0,51.0,2.0,007HO12111,27.0,575.2750993606359,0,spring
27074,30667.0,2018.0,4.0,B,3128054,029HO13660,¥~ÁÊ,2.0,257.0,50.0,2.0,007HO12111,34.0,575.2750993606359,0,spring
27075,30668.0,2018.0,10.0,B,3128054,029HO13660,¥~ÁÊ,3.0,6.0,56.0,0.0,614HO07811,28.0,575.2750993606359,0,fall
27076,30669.0,2018.0,11.0,B,3128054,029HO13660,¥~ÁÊ,3.0,34.0,57.0,0.0,614HO07811,33.0,575.2750993606359,0,fall
27077,30672.0,2018.0,12.0,B,3128054,029HO13660,¥~ÁÊ,3.0,62.0,58.0,0.0,614HO07811,34.0,575.2750993606359,0,winter
27078,30673.0,2018.0,4.0,B,3128055,nan,99116310,1.0,222.0,56.0,1.0,007HO12111,32.0,575.2750993606359,0,spring
27079,30674.0,2018.0,5.0,B,3128055,nan,99116310,1.0,253.0,57.0,1.0,007HO12111,30.0,575.2750993606359,0,spring
27080,30675.0,2018.0,6.0,B,3128055,nan,99116310,1.0,284.0,58.0,1.0,007HO12111,34.0,575.2750993606359,0,summer
27081,30676.0,2018.0,3.0,B,3128055,nan,99116310,1.0,195.0,55.0,1.0,007HO12111,31.0,575.2750993606359,0,spring
27082,30677.0,2018.0,2.0,B,3128055,nan,99116310,1.0,151.0,54.0,1.0,007HO12111,32.0,575.2750993606359,0,winter
27083,30678.0,2018.0,1.0,B,3128055,nan,99116310,1.0,131.0,53.0,1.0,007HO12111,35.0,575.2750993606359,0,winter
27084,30679.0,2017.0,11.0,B,3128055,nan,99116310,1.0,72.0,51.0,0.0,007HO12111,39.0,575.2750993606359,0,fall
27085,30680.0,2017.0,10.0,B,3128055,nan,99116310,1.0,39.0,50.0,0.0,007HO12111,35.0,575.2750993606359,0,fall
27086,30681.0,2017.0,12.0,B,3128055,nan,99116310,1.0,104.0,52.0,1.0,007HO12111,35.0,575.2750993606359,0,winter
27087,30682.0,2017.0,9.0,B,3128055,nan,99116310,1.0,13.0,49.0,0.0,007HO12111,30.0,575.2750993606359,0,fall
27088,30683.0,2018.0,12.0,B,3128055,nan,99116310,2.0,95.0,64.0,1.0,151HO00178,33.0,575.2750993606359,0,winter
27089,30687.0,2018.0,11.0,B,3128055,nan,99116310,2.0,67.0,63.0,0.0,151HO00178,40.0,575.2750993606359,0,fall
27090,30688.0,2018.0,10.0,B,3128055,nan,99116310,2.0,39.0,62.0,0.0,151HO00178,30.0,575.2750993606359,0,fall
27091,30689.0,2018.0,9.0,B,3128055,nan,99116310,2.0,5.0,61.0,0.0,151HO00178,16.0,575.2750993606359,0,fall
27092,30694.0,2018.0,9.0,B,3128056,007HO08361,98110422,1.0,486.0,90.0,8.0,011HO11173,16.0,575.2750993606359,0,fall
27093,30695.0,2018.0,8.0,B,3128056,007HO08361,98110422,1.0,457.0,89.0,8.0,011HO11173,16.0,575.2750993606359,0,summer
27094,30696.0,2018.0,10.0,B,3128056,007HO08361,98110422,1.0,520.0,91.0,8.0,011HO11173,13.0,575.2750993606359,0,fall
27095,30697.0,2018.0,11.0,B,3128056,007HO08361,98110422,1.0,548.0,92.0,8.0,011HO11173,12.0,575.2750993606359,0,fall
27096,30698.0,2017.0,9.0,B,3128056,007HO08361,98110422,1.0,123.0,78.0,1.0,011HO11173,30.0,575.2750993606359,0,fall
27097,30699.0,2017.0,8.0,B,3128056,007HO08361,98110422,1.0,93.0,77.0,0.0,011HO11173,43.0,575.2750993606359,0,summer
27098,30700.0,2017.0,7.0,B,3128056,007HO08361,98110422,1.0,58.0,76.0,0.0,011HO11173,34.0,575.2750993606359,0,summer
27099,30701.0,2017.0,12.0,B,3128056,007HO08361,98110422,1.0,214.0,81.0,5.0,011HO11173,23.0,575.2750993606359,0,winter
27100,30702.0,2017.0,10.0,B,3128056,007HO08361,98110422,1.0,149.0,79.0,2.0,011HO11173,38.0,575.2750993606359,0,fall
27101,30703.0,2017.0,11.0,B,3128056,007HO08361,98110422,1.0,182.0,80.0,3.0,011HO11173,29.0,575.2750993606359,0,fall
27102,30704.0,2018.0,1.0,B,3128056,007HO08361,98110422,1.0,241.0,82.0,5.0,011HO11173,20.0,575.2750993606359,0,winter
27103,30705.0,2018.0,2.0,B,3128056,007HO08361,98110422,1.0,261.0,83.0,6.0,011HO11173,19.0,575.2750993606359,0,winter
27104,30706.0,2018.0,3.0,B,3128056,007HO08361,98110422,1.0,305.0,84.0,7.0,011HO11173,20.0,575.2750993606359,0,spring
27105,30707.0,2018.0,6.0,B,3128056,007HO08361,98110422,1.0,394.0,87.0,8.0,011HO11173,18.0,575.2750993606359,0,summer
27106,30708.0,2018.0,7.0,B,3128056,007HO08361,98110422,1.0,423.0,88.0,8.0,011HO11173,17.0,575.2750993606359,0,summer
27107,30709.0,2018.0,5.0,B,3128056,007HO08361,98110422,1.0,363.0,86.0,8.0,011HO11173,21.0,575.2750993606359,0,spring
27108,30710.0,2018.0,4.0,B,3128056,007HO08361,98110422,1.0,332.0,85.0,7.0,011HO11173,20.0,575.2750993606359,0,spring
27109,30716.0,2018.0,2.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,244.0,36.0,1.0,007HO11546,26.0,575.2750993606359,0,winter
27110,30717.0,2018.0,1.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,224.0,35.0,1.0,007HO11546,27.0,575.2750993606359,0,winter
27111,30718.0,2017.0,11.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,165.0,33.0,1.0,007HO11546,32.0,575.2750993606359,0,fall
27112,30719.0,2017.0,10.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,132.0,32.0,1.0,007HO11546,32.0,575.2750993606359,0,fall
27113,30720.0,2017.0,12.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,197.0,34.0,1.0,007HO11546,23.0,575.2750993606359,0,winter
27114,30721.0,2017.0,7.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,41.0,29.0,0.0,007HO11546,34.0,575.2750993606359,0,summer
27115,30722.0,2017.0,8.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,76.0,30.0,1.0,007HO11546,32.0,575.2750993606359,0,summer
27116,30723.0,2017.0,9.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,106.0,31.0,1.0,007HO11546,35.0,575.2750993606359,0,fall
27117,30724.0,2017.0,6.0,B,3128057,¥~ÁÊ,¥~ÁÊ,1.0,12.0,28.0,0.0,007HO11546,22.0,575.2750993606359,0,summer
27118,30725.0,2018.0,7.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,60.0,41.0,0.0,001HO12927,36.0,575.2750993606359,0,summer
27119,30726.0,2018.0,6.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,31.0,40.0,0.0,001HO12927,44.0,575.2750993606359,0,summer
27120,30734.0,2018.0,12.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,213.0,46.0,4.0,001HO12927,27.0,575.2750993606359,0,winter
27121,30735.0,2018.0,11.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,185.0,45.0,3.0,001HO12927,30.0,575.2750993606359,0,fall
27122,30736.0,2018.0,10.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,157.0,44.0,2.0,001HO12927,27.0,575.2750993606359,0,fall
27123,30737.0,2018.0,8.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,94.0,42.0,1.0,001HO12927,26.0,575.2750993606359,0,summer
27124,30738.0,2018.0,9.0,B,3128057,¥~ÁÊ,¥~ÁÊ,2.0,123.0,43.0,1.0,001HO12927,13.0,575.2750993606359,0,fall
27125,30739.0,2017.0,12.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,225.0,37.0,1.0,007HO11546,12.0,575.2750993606359,0,winter
27126,30740.0,2017.0,10.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,160.0,35.0,1.0,007HO11546,31.0,575.2750993606359,0,fall
27127,30741.0,2017.0,11.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,193.0,36.0,1.0,007HO11546,32.0,575.2750993606359,0,fall
27128,30742.0,2018.0,2.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,272.0,39.0,1.0,007HO11546,24.0,575.2750993606359,0,winter
27129,30743.0,2017.0,9.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,134.0,34.0,1.0,007HO11546,35.0,575.2750993606359,0,fall
27130,30744.0,2017.0,8.0,B,3128058,¥~ÁÊ,¥~ÁÊ,1.0,104.0,33.0,1.0,007HO11546,35.0,575.2750993606359,0,summer
27131,30745.0,2018.0,6.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,41.0,43.0,0.0,001HO12927,42.0,575.2750993606359,0,summer
27132,30746.0,2018.0,7.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,70.0,44.0,0.0,001HO12927,36.0,575.2750993606359,0,summer
27133,30747.0,2018.0,5.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,10.0,42.0,0.0,001HO12927,36.0,575.2750993606359,0,spring
27134,30748.0,2018.0,8.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,104.0,45.0,1.0,001HO12927,31.0,575.2750993606359,0,summer
27135,30749.0,2018.0,10.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,167.0,47.0,1.0,001HO12927,29.0,575.2750993606359,0,fall
27136,30750.0,2018.0,11.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,195.0,48.0,2.0,001HO12927,26.0,575.2750993606359,0,fall
27137,30751.0,2018.0,12.0,B,3128058,¥~ÁÊ,¥~ÁÊ,2.0,223.0,49.0,2.0,001HO12927,26.0,575.2750993606359,0,winter
27138,30757.0,2017.0,6.0,B,3128059,¥~ÁÊ,¥~ÁÊ,1.0,56.0,31.0,0.0,029HO16473,26.0,575.2750993606359,0,summer
27139,30758.0,2017.0,5.0,B,3128059,¥~ÁÊ,¥~ÁÊ,1.0,24.0,30.0,0.0,029HO16473,30.0,575.2750993606359,0,spring
27140,30759.0,2018.0,5.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,137.0,42.0,1.0,551H3127,28.0,575.2750993606359,0,spring
27141,30760.0,2018.0,4.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,106.0,41.0,1.0,551H3127,28.0,575.2750993606359,0,spring
27142,30761.0,2018.0,3.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,79.0,40.0,0.0,551H3127,28.0,575.2750993606359,0,spring
27143,30762.0,2018.0,7.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,197.0,44.0,1.0,551H3127,23.0,575.2750993606359,0,summer
27144,30763.0,2018.0,6.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,168.0,43.0,1.0,551H3127,15.0,575.2750993606359,0,summer
27145,30764.0,2018.0,2.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,35.0,39.0,0.0,551H3127,26.0,575.2750993606359,0,winter
27146,30765.0,2018.0,1.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,15.0,38.0,0.0,551H3127,26.0,575.2750993606359,0,winter
27147,30766.0,2018.0,10.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,294.0,47.0,1.0,551H3127,22.0,575.2750993606359,0,fall
27148,30767.0,2018.0,8.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,231.0,45.0,1.0,551H3127,24.0,575.2750993606359,0,summer
27149,30768.0,2018.0,9.0,B,3128059,¥~ÁÊ,¥~ÁÊ,2.0,260.0,46.0,1.0,551H3127,23.0,575.2750993606359,0,fall
27150,30776.0,2017.0,11.0,B,3128060,200HO44779,¥~ÁÊ,1.0,328.0,37.0,2.0,014HO07700,15.0,575.2750993606359,0,fall
27151,30777.0,2017.0,10.0,B,3128060,200HO44779,¥~ÁÊ,1.0,295.0,36.0,2.0,014HO07700,21.0,575.2750993606359,0,fall
27152,30778.0,2017.0,2.0,B,3128060,200HO44779,¥~ÁÊ,1.0,54.0,28.0,0.0,014HO07700,34.0,575.2750993606359,0,winter
27153,30779.0,2017.0,5.0,B,3128060,200HO44779,¥~ÁÊ,1.0,143.0,31.0,2.0,014HO07700,29.0,575.2750993606359,0,spring
27154,30780.0,2017.0,6.0,B,3128060,200HO44779,¥~ÁÊ,1.0,175.0,32.0,2.0,014HO07700,28.0,575.2750993606359,0,summer
27155,30781.0,2017.0,8.0,B,3128060,200HO44779,¥~ÁÊ,1.0,239.0,34.0,2.0,014HO07700,24.0,575.2750993606359,0,summer
27156,30782.0,2017.0,7.0,B,3128060,200HO44779,¥~ÁÊ,1.0,204.0,33.0,2.0,014HO07700,27.0,575.2750993606359,0,summer
27157,30783.0,2017.0,9.0,B,3128060,200HO44779,¥~ÁÊ,1.0,269.0,35.0,2.0,014HO07700,23.0,575.2750993606359,0,fall
27158,30784.0,2017.0,1.0,B,3128060,200HO44779,¥~ÁÊ,1.0,24.0,27.0,0.0,014HO07700,31.0,575.2750993606359,0,winter
27159,30785.0,2017.0,3.0,B,3128060,200HO44779,¥~ÁÊ,1.0,84.0,29.0,0.0,014HO07700,30.0,575.2750993606359,0,spring
27160,30786.0,2017.0,4.0,B,3128060,200HO44779,¥~ÁÊ,1.0,112.0,30.0,1.0,014HO07700,29.0,575.2750993606359,0,spring
27161,30787.0,2018.0,2.0,B,3128060,200HO44779,¥~ÁÊ,2.0,12.0,40.0,0.0,001HO11048,36.0,575.2750993606359,0,winter
27162,30788.0,2018.0,3.0,B,3128060,200HO44779,¥~ÁÊ,2.0,56.0,41.0,0.0,001HO11048,41.0,575.2750993606359,0,spring
27163,30789.0,2018.0,6.0,B,3128060,200HO44779,¥~ÁÊ,2.0,145.0,44.0,2.0,001HO11048,36.0,575.2750993606359,0,summer
27164,30790.0,2018.0,7.0,B,3128060,200HO44779,¥~ÁÊ,2.0,174.0,45.0,2.0,001HO11048,27.0,575.2750993606359,0,summer
27165,30791.0,2018.0,4.0,B,3128060,200HO44779,¥~ÁÊ,2.0,83.0,42.0,0.0,001HO11048,39.0,575.2750993606359,0,spring
27166,30792.0,2018.0,5.0,B,3128060,200HO44779,¥~ÁÊ,2.0,114.0,43.0,1.0,001HO11048,25.0,575.2750993606359,0,spring
27167,30793.0,2018.0,12.0,B,3128060,200HO44779,¥~ÁÊ,2.0,327.0,50.0,3.0,001HO11048,17.0,575.2750993606359,0,winter
27168,30794.0,2018.0,8.0,B,3128060,200HO44779,¥~ÁÊ,2.0,208.0,46.0,3.0,001HO11048,28.0,575.2750993606359,0,summer
27169,30795.0,2018.0,10.0,B,3128060,200HO44779,¥~ÁÊ,2.0,271.0,48.0,3.0,001HO11048,24.0,575.2750993606359,0,fall
27170,30796.0,2018.0,11.0,B,3128060,200HO44779,¥~ÁÊ,2.0,299.0,49.0,3.0,001HO11048,16.0,575.2750993606359,0,fall
27171,30797.0,2018.0,2.0,B,3128061,029HO13660,nan,1.0,366.0,39.0,3.0,014HO07700,20.0,575.2750993606359,0,winter
27172,30798.0,2018.0,1.0,B,3128061,029HO13660,nan,1.0,346.0,38.0,3.0,014HO07700,22.0,575.2750993606359,0,winter
27173,30799.0,2017.0,2.0,B,3128061,029HO13660,nan,1.0,13.0,27.0,0.0,014HO07700,14.0,575.2750993606359,0,winter
27174,30800.0,2017.0,12.0,B,3128061,029HO13660,nan,1.0,319.0,37.0,3.0,014HO07700,21.0,575.2750993606359,0,winter
27175,30801.0,2017.0,10.0,B,3128061,029HO13660,nan,1.0,254.0,35.0,3.0,014HO07700,25.0,575.2750993606359,0,fall
27176,30802.0,2017.0,11.0,B,3128061,029HO13660,nan,1.0,287.0,36.0,3.0,014HO07700,28.0,575.2750993606359,0,fall
27177,30803.0,2017.0,4.0,B,3128061,029HO13660,nan,1.0,71.0,29.0,0.0,014HO07700,30.0,575.2750993606359,0,spring
27178,30804.0,2017.0,3.0,B,3128061,029HO13660,nan,1.0,43.0,28.0,0.0,014HO07700,31.0,575.2750993606359,0,spring
27179,30805.0,2017.0,9.0,B,3128061,029HO13660,nan,1.0,228.0,34.0,3.0,014HO07700,29.0,575.2750993606359,0,fall
27180,30806.0,2017.0,7.0,B,3128061,029HO13660,nan,1.0,163.0,32.0,3.0,014HO07700,30.0,575.2750993606359,0,summer
27181,30807.0,2017.0,8.0,B,3128061,029HO13660,nan,1.0,198.0,33.0,3.0,014HO07700,30.0,575.2750993606359,0,summer
27182,30808.0,2017.0,6.0,B,3128061,029HO13660,nan,1.0,134.0,31.0,2.0,014HO07700,31.0,575.2750993606359,0,summer
